ensembl,gene_symbol_x,obs_lof,exp_lof,UNEECON.G,protein_complex,transcript_factor,reactome_nervous_development,reactome_developmental_biology,GO_central_neurvous_development,GO_embryo_development,cpg_density,promoter_phastcons,exonic_phastcons,PPI_degree,gene_expression_level,tissue_specificity_tau,enhancer_number,h3k4me3,h2az,h3k27me3,h3k9ac,Gene ID,Essentiality test,VP,VN,CL,SP,DL,Organismal Essentiality test,gene_symbol_y,DeepLOF_score
ENSG00000110911,SLC11A2,10,32.259,1.266741826,1,0,0,0,0,0,-0.468010556,-0.038765604,0.293422311,-0.697760003,0.810509513,-0.996810737,0.88855967,0.551812752,1.003804149,-0.192702602,0.665329207,ENSG00000110911,1,0,0,0,0,0,0,SLC11A2,0.711918
ENSG00000110955,ATP5B,2,20.368,1.940097937,1,0,0,0,0,0,0.099918795,0.581723155,1.269364513,0.271811812,2.065346483,-0.826765005,0.434828202,0.444416403,0.028687321,-1.260504577,0.578575184,ENSG00000110955,1,0,0,1,0,1,1,ATP5B,0.88856256
ENSG00000110958,PTGES3,0,12.807,1.35890143,1,0,0,0,0,0,1.642588735,0.142980847,1.14359016,-0.697760003,2.133783752,-0.717918188,0.400846828,0.844382402,0.406336824,-0.984151313,0.732724722,ENSG00000110958,1,0,0,0,0,0,0,PTGES3,0.9262276
ENSG00000111011,RSRC2,2,28.97,1.705719782,0,0,0,0,0,0,1.591716204,0.0,1.066578737,1.241383627,1.156647965,-0.870573347,0.688213617,0.810489013,0.285951277,-1.127043971,0.889033873,ENSG00000111011,1,0,0,1,0,1,1,RSRC2,0.9031615
ENSG00000111046,MYF6,5,9.2791,-0.580566389,0,1,0,1,0,1,-0.444129014,2.887033398,0.082137028,-0.697760003,-0.739187358,2.062498947,0.2492713,-0.132673893,0.954713759,1.153532515,-0.049669415,ENSG00000111046,1,0,0,0,0,0,0,MYF6,0.57846004
ENSG00000111049,MYF5,7,10.718,-0.584956495,0,1,0,1,0,1,-1.337197177,1.922501796,0.921232424,2.210964268,-1.780070584,2.09032835,-0.167316827,-0.250108261,0.815322543,1.182735199,-0.22334038,ENSG00000111049,1,0,0,0,0,0,0,MYF5,0.46626043
ENSG00000111142,METAP2,9,26.477,1.968995662,0,0,0,0,0,0,0.355275709,-0.723662755,0.399632928,-0.697760003,1.517244532,-0.798663067,0.899992744,0.497857268,0.620424889,-0.118023973,0.49422978,ENSG00000111142,1,0,0,0,0,0,0,METAP2,0.73554087
ENSG00000111145,ELK3,4,12.809,0.109449945,1,1,0,0,0,0,0.0,0.0,0.0,0.525702109,0.620127875,-0.775988886,0.807672327,0.694181736,0.722716218,0.299803859,0.613124171,ENSG00000111145,1,0,0,0,0,0,0,ELK3,0.6920571
ENSG00000111196,MAGOHB,2,8.4968,-0.32641645,0,0,1,1,0,0,0.351623949,-1.324701456,1.064650498,2.95873509,0.62510094,-1.197285204,0.585453234,0.311323821,0.840279164,0.491425248,0.374321811,ENSG00000111196,1,0,0,0,0,0,0,MAGOHB,0.5940181
ENSG00000111206,FOXM1,11,30.786,-0.107335171,0,1,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.556172003,0.479645045,0.819700713,0.430734791,0.59067124,-2.020030442,0.528111526,ENSG00000111206,1,0,0,0,0,0,0,FOXM1,0.61966944
ENSG00000111229,ARPC3,3,11.355,-0.261347647,1,0,1,1,0,0,-0.239560234,-1.385921313,0.997261221,1.692213649,2.066619939,-1.080882411,0.773250785,0.381766086,0.332608452,-1.476797033,0.461997888,ENSG00000111229,1,0,0,1,0,1,1,ARPC3,0.66547734
ENSG00000111231,GPN3,13,19.332,-0.617435449,0,0,0,0,0,0,1.066867949,-0.785520319,0.658643048,-0.086027182,0.819764024,-1.124170456,0.879784323,0.468381424,0.485118199,-1.647118253,0.603638043,ENSG00000111231,1,0,0,0,0,0,0,GPN3,0.3444804
ENSG00000111237,VPS29,1,8.8759,0.793536701,1,0,0,0,0,0,0.452484451,-0.64490596,1.304683555,0.271811812,1.675032289,-1.193864702,0.818002496,0.356964186,0.445074923,-0.432237048,0.433357361,ENSG00000111237,1,0,0,1,0,1,1,VPS29,0.8078919
ENSG00000111245,MYL2,11,9.9284,0.354389142,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,1.154825606,1.836637606,-1.608553835,-0.870758166,-0.072824978,0.833824775,-0.109970411,ENSG00000111245,1,0,0,0,0,1,1,MYL2,0.24305296
ENSG00000111247,RAD51AP1,6,16.023,-0.817782131,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.624137216,0.011613755,0.502820219,0.394832664,0.74367541,-1.437467399,0.529683042,ENSG00000111247,1,0,1,0,0,1,1,RAD51AP1,0.4122635
ENSG00000111249,CUX2,6,63.192,0.578304104,0,1,0,0,0,0,2.150182743,4.214739047,0.432953122,-0.697760003,-1.225647463,1.004424139,0.210084786,0.251177421,-0.20086613,1.542198827,-0.224235855,ENSG00000111249,1,0,0,0,0,0,0,CUX2,0.89343756
ENSG00000111262,KCNA1,4,12.54,2.795255306,1,0,0,0,1,0,1.154075337,3.342356084,1.346520468,1.692213649,-1.06062516,0.762580725,0.667107047,0.337167165,0.286714487,1.602948741,-0.317455252,ENSG00000111262,1,0,0,0,0,0,0,KCNA1,0.86681736
ENSG00000111300,NAA25,2,58.509,0.961998039,0,0,0,0,0,0,0.326761734,-0.149088888,1.184112413,-0.697760003,0.48623937,-1.041642284,0.858596573,0.478313857,0.550832563,-1.247870698,0.491913847,ENSG00000111300,1,0,0,1,0,1,1,NAA25,0.92813814
ENSG00000111319,SCNN1A,23,35.714,-0.608740039,1,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.555532929,0.321433811,-1.608553835,0.562132832,0.845434207,0.588659945,0.786610168,ENSG00000111319,1,0,0,0,0,0,0,SCNN1A,0.34662044
ENSG00000111328,CDK2AP1,1,5.5331,1.93161127,0,0,0,0,0,0,0.0,0.0,0.0,1.241383627,1.466624665,-0.820596622,0.891446085,0.69150231,0.838701177,-0.844916693,0.732897024,ENSG00000111328,1,0,0,0,0,0,0,CDK2AP1,0.82985324
ENSG00000111358,GTF2H3,15,22.14,-0.713998206,1,0,0,0,0,0,0.108773106,-1.050806366,1.042806235,-0.697760003,0.798455596,-1.334684422,0.659838899,0.306326532,0.100741111,-1.467765347,0.33768344,ENSG00000111358,1,0,0,1,0,1,1,GTF2H3,0.31830812
ENSG00000111361,EIF2B1,9,16.085,0.562178782,1,0,0,0,1,0,0.178897428,-1.075039226,0.66683709,1.334377303,1.369600509,-1.372212226,0.659838899,0.306835279,0.100741111,-1.451894522,0.329833198,ENSG00000111361,1,0,0,0,0,0,0,EIF2B1,0.5003479
ENSG00000111364,DDX55,17,29.332,-0.650325365,0,0,0,0,0,0,0.321826034,-1.055589167,0.16707734,-0.086027182,0.65588344,-1.18085283,0.637280251,0.406052736,0.318571726,-0.971864221,0.568218294,ENSG00000111364,1,0,0,1,0,1,1,DDX55,0.3520956
ENSG00000111445,RFC5,9,20.947,0.196423615,1,0,0,0,0,0,-0.221672952,-0.891060801,0.01343329,2.107009394,0.451603569,-0.912870742,0.454799259,0.159937445,0.597153,-0.29940779,0.334988928,ENSG00000111445,1,0,0,1,0,1,1,RFC5,0.5462092
ENSG00000111481,COPZ1,1,13.777,-0.113179948,0,0,0,0,0,0,0.386571564,-0.386315834,1.17690571,-0.697760003,1.688623136,-1.074180382,0.75985354,0.259380956,0.41385375,-1.610802494,0.421899854,ENSG00000111481,1,0,0,0,0,0,0,COPZ1,0.76452947
ENSG00000111530,CAND1,1,47.095,1.896862245,1,0,0,0,0,0,1.427502852,-0.058215663,0.894091218,-0.697760003,1.121397392,-1.251778513,0.533223282,0.657913086,0.640125836,-1.050095322,0.604546678,ENSG00000111530,1,0,0,0,0,1,1,CAND1,0.9554534
ENSG00000111581,NUP107,26,63.292,-0.349299795,1,0,0,0,0,0,-0.979441247,0.664943899,1.174849764,-0.697760003,0.685161944,-0.962931303,0.847604859,0.298728545,0.275449297,-1.37150458,0.300811009,ENSG00000111581,1,0,0,0,0,0,0,NUP107,0.57050014
ENSG00000111596,CNOT2,2,33.319,2.178089939,1,0,0,0,0,1,1.498870403,0.792804121,1.208793306,1.946103946,1.279053412,-1.193301747,0.63470036,0.663129189,0.380102766,-0.991089544,0.642013197,ENSG00000111596,1,0,0,0,0,0,0,CNOT2,0.9295694
ENSG00000111602,TIMELESS,62,78.427,-0.836536298,0,0,0,0,0,0,-0.054151394,0.286146033,-0.291521764,-0.697760003,-0.035877496,-0.53257817,0.539701773,0.213944945,0.772160343,0.326735262,0.301822286,ENSG00000111602,1,0,0,1,0,1,1,TIMELESS,0.20166838
ENSG00000111605,CPSF6,1,29.078,2.489311252,1,0,0,0,0,0,2.080984645,-0.184481618,0.882228072,1.137437578,1.250126206,-1.187698982,0.671886222,0.64882068,0.643442859,-0.775878285,0.582481012,ENSG00000111605,1,0,0,0,0,0,0,CPSF6,0.9446471
ENSG00000111615,KRR1,9,21.797,-0.177655141,0,0,0,0,0,0,-0.247045657,-1.380181951,0.774198994,-0.086027182,0.834419743,-1.081661218,0.780726012,0.31595076,0.426284108,-0.785942674,0.453693116,ENSG00000111615,1,0,0,0,0,0,0,KRR1,0.49580014
ENSG00000111639,MRPL51,3,6.134,-0.655211233,1,0,0,0,0,0,0.422725412,0.225563883,0.860960336,-0.697760003,1.550376338,-1.06772732,0.769464699,0.506966621,0.355318242,-1.370809443,0.491059413,ENSG00000111639,1,0,0,1,0,1,1,MRPL51,0.4773299
ENSG00000111640,GAPDH,4,13.718,1.625889004,1,0,0,0,0,0,-0.239200485,0.099616781,1.015740981,-0.697760003,2.792577553,-0.487115202,0.757905696,0.876899472,0.420741006,-0.758341722,1.071664874,ENSG00000111640,1,0,0,1,0,1,1,GAPDH,0.78242457
ENSG00000111641,NOP2,2,37.581,0.019893093,0,0,0,0,0,0,0.360773447,-0.209989892,0.182930376,-0.697760003,0.733245878,-1.107626648,-1.608553835,0.408112946,0.048273723,-1.733860661,0.576488748,ENSG00000111641,1,0,0,0,0,0,0,NOP2,0.8818689
ENSG00000111667,USP5,8,45.613,1.551726876,0,0,0,0,0,0,-0.161070855,1.911660779,0.959100519,0.722641834,1.045220585,-1.054839015,0.909757204,0.609446231,0.523128115,-1.202792543,0.756972762,ENSG00000111667,1,0,0,1,0,1,1,USP5,0.8291315
ENSG00000111669,TPI1,5,14.346,0.213162116,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,2.023377333,-0.733049186,0.533223282,0.756530234,0.173171433,-0.936785358,0.783066264,ENSG00000111669,1,0,0,0,0,0,0,TPI1,0.6329263
ENSG00000111676,ATN1,3,40.018,0.519888952,0,0,0,0,1,0,0.0,0.0,0.0,2.33288774,1.255801867,-0.820059015,0.434828202,0.787212502,0.717072804,-0.278055941,1.135784473,ENSG00000111676,1,1,0,0,0,1,1,ATN1,0.8877525
ENSG00000111679,PTPN6,1,35.842,2.037847914,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.761075277,-0.152671994,0.755949138,0.890721862,0.567472645,-0.15196792,1.199415378,ENSG00000111679,1,0,0,0,0,0,0,PTPN6,0.9289865
ENSG00000111704,NANOG,1,8.5145,-0.705811604,1,1,0,1,0,1,0.0,0.0,0.0,-0.697760003,-1.752911944,0.480946554,-0.256871407,-0.508926791,-0.581043072,0.620128709,-0.25809554,ENSG00000111704,1,0,0,0,0,0,0,NANOG,0.6576726
ENSG00000111707,SUDS3,8,22.419,0.810666594,1,0,0,0,1,0,1.322326954,-0.441158623,1.188780157,0.271811812,0.69563502,-1.05592068,0.789893857,0.693332081,0.997908521,-0.031632673,0.694254612,ENSG00000111707,1,0,0,0,0,0,0,SUDS3,0.67576337
ENSG00000111711,GOLT1B,0,6.2844,0.703066603,0,0,0,0,0,0,-0.376383363,-1.006166887,0.927624231,1.418492585,0.972106659,-1.162231425,0.261590148,0.593326278,0.360387826,-1.185034255,0.572401176,ENSG00000111711,1,1,0,0,0,1,1,GOLT1B,0.7789831
ENSG00000111725,PRKAB1,6,14.051,0.189880857,1,0,0,0,0,0,0.690468597,-0.370373163,0.827459269,0.271811812,0.796139223,-1.019564175,0.727596329,0.506913,0.702286172,0.134287295,0.629046785,ENSG00000111725,1,0,0,0,0,0,0,PRKAB1,0.5980014
ENSG00000111752,PHC1,5,43.35,0.256945756,1,0,0,0,0,0,0.0,0.0,0.0,1.01959146,0.53235823,-0.805057042,0.602492668,0.496350638,0.645255513,-0.474928278,0.58645481,ENSG00000111752,1,0,0,0,0,0,0,PHC1,0.8557457
ENSG00000111783,RFX4,2,42.719,1.068215114,0,1,0,0,1,0,0.0,0.0,0.0,-0.697760003,-0.296661477,0.650376742,0.230116845,0.477485342,0.187578145,1.627606228,-0.068088445,ENSG00000111783,1,0,0,0,0,0,0,RFX4,0.9214274
ENSG00000111790,FGFR1OP2,8,16.56,-0.272958922,0,0,0,0,0,0,0.846353592,0.369047923,-2.750729403,0.271811812,1.093117892,-1.145402985,-0.183820301,0.812813264,0.498167536,-1.118693955,0.741113986,ENSG00000111790,1,0,0,0,0,1,1,FGFR1OP2,0.5000491
ENSG00000111799,COL12A1,33,156.71,-0.212704232,0,0,0,0,0,1,0.0,0.0,0.0,-0.697760003,0.629349452,0.314377682,0.721273951,0.737139738,1.006414102,1.269357506,0.660135539,ENSG00000111799,1,0,0,0,0,0,0,COL12A1,0.77622557
ENSG00000111802,TDP2,15,20.363,-0.568739849,0,0,0,0,0,0,0.118279398,-0.904452645,-1.261557639,-0.086027182,0.24895943,-0.371752943,0.882729049,0.625142832,0.339840246,-1.2573435,0.621789983,ENSG00000111802,1,0,0,0,0,0,0,TDP2,0.2584679
ENSG00000111845,PAK1IP1,4,17.682,0.026220586,0,0,0,0,0,0,0.729991347,-1.22075524,-0.998387511,0.271811812,0.367281036,-0.633258642,0.746032836,0.502408281,0.263278408,-0.150399091,0.561197302,ENSG00000111845,1,0,0,1,0,1,1,PAK1IP1,0.6826147
ENSG00000111859,NEDD9,9,36.064,-0.177700803,1,0,0,0,0,0,-1.069374724,0.543779598,0.509642888,2.243053572,0.637802563,-0.498976804,1.04510892,0.792994809,0.434260231,-0.011542523,0.722280326,ENSG00000111859,1,0,0,0,0,0,0,NEDD9,0.7163714
ENSG00000111875,ASF1A,1,9.7716,2.800330347,1,0,0,0,0,0,2.747822402,1.599822132,-0.323449092,1.853119096,0.699729839,-1.022879374,0.267621831,0.798076524,0.839542568,-1.257288222,0.735543902,ENSG00000111875,1,0,0,0,0,1,1,ASF1A,0.92116684
ENSG00000111877,MCM9,28,44.017,-0.490344172,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,0.219406474,-0.855805732,0.536474525,0.326545695,0.360139738,-1.909991404,0.265641163,ENSG00000111877,1,0,0,0,0,0,0,MCM9,0.33704865
ENSG00000111880,RNGTT,8,35.446,1.278190022,0,0,0,0,0,0,0.248274927,-0.667225699,1.150285566,-0.086027182,0.410117454,-0.962623916,0.255474102,0.435250321,0.439882427,-0.485395705,0.305520532,ENSG00000111880,1,0,0,0,0,0,0,RNGTT,0.7636617
ENSG00000112029,FBXO5,2,19.66,0.060167258,0,0,0,0,0,0,0.0,0.0,0.0,-0.086027182,-0.222032578,0.069096458,0.004556827,0.7852346,0.62936708,-1.048713059,0.750465299,ENSG00000112029,1,0,0,1,0,1,1,FBXO5,0.81438994
ENSG00000112033,PPARD,0,15.691,1.409338722,0,1,0,0,0,0,-0.165486555,0.0,-0.219964947,-0.086027182,0.792889716,-1.151180715,0.923338735,0.387216539,0.400937967,-0.075200194,0.43463065,ENSG00000112033,1,0,0,0,0,0,0,PPARD,0.92421025
ENSG00000112062,MAPK14,5,22.228,2.639964286,1,0,1,1,0,0,1.221217379,0.904083965,0.95841208,-0.697760003,0.919389982,-0.924472301,1.040018174,0.395210172,0.831054727,0.364312147,0.617209949,ENSG00000112062,1,0,0,0,0,0,0,MAPK14,0.86232483
ENSG00000112081,SRSF3,0,10.287,4.14507909,1,0,0,0,0,0,1.361693396,-1.175159201,0.951902795,1.946103946,1.694759875,-1.253505501,0.989024562,1.022186388,0.221512871,-0.802106143,0.999423967,ENSG00000112081,1,0,0,0,0,0,0,SRSF3,0.97133344
ENSG00000112110,MRPL18,7,10.05,-0.598374693,1,0,0,0,0,0,1.949652055,-0.852160684,-0.436608591,0.271811812,1.499635713,-1.311027046,0.884194009,0.750325465,0.463063799,-0.852200422,0.861212765,ENSG00000112110,1,0,0,1,0,1,1,MRPL18,0.39244807
ENSG00000112118,MCM3,24,44.841,-0.049272272,1,0,0,0,0,0,0.275399796,-0.46602919,0.791130916,-0.697760003,0.820159234,-0.648770351,1.050141084,0.476310262,0.707746579,-0.790998312,0.51517,ENSG00000112118,1,0,0,0,0,0,0,MCM3,0.4788304
ENSG00000112130,RNF8,1,25.943,0.928684116,1,0,0,0,0,0,0.490522048,-1.079503174,0.571195083,2.641954697,0.390521604,-1.0158278,0.564696584,0.331095649,0.334562337,-0.29317676,0.41444183,ENSG00000112130,1,0,0,0,0,0,0,RNF8,0.90975386
ENSG00000112159,MDN1,78,298.28,-0.189364264,0,0,0,0,0,0,0.598416947,-1.067386744,0.41963081,-0.697760003,0.341098347,-1.01948723,0.710529181,0.47587368,0.477069872,-1.314087042,0.479984058,ENSG00000112159,1,0,0,0,0,0,0,MDN1,0.72773063
ENSG00000112175,BMP5,9,22.495,0.509008274,0,0,0,0,1,1,-2.343683922,4.640727219,1.150803019,-0.086027182,-0.720897898,0.896293036,-0.486926737,0.021455972,-0.469848012,-0.227151128,-0.154613172,ENSG00000112175,1,0,0,0,0,0,0,BMP5,0.65810204
ENSG00000112210,RAB23,6,14.222,-0.472235801,0,0,0,0,0,0,1.080962444,-0.970774157,1.068012953,-0.697760003,0.136247616,-0.069621085,0.833054121,0.447593582,0.553523047,0.17657243,0.327486391,ENSG00000112210,1,0,0,0,0,1,1,RAB23,0.4811207
ENSG00000112237,CCNC,0,20.411,1.593834057,1,0,0,1,0,0,0.814523662,-0.823463876,1.45275073,2.806196161,0.977266351,-1.055653938,0.804173988,0.285855212,0.090158571,1.041872821,0.354137089,ENSG00000112237,1,0,0,0,0,0,0,CCNC,0.9503895
ENSG00000112242,E2F3,2,18.015,0.440880096,0,1,0,0,0,0,1.661183847,5.532560241,1.155464891,-0.697760003,0.022163544,-0.755487071,0.912507466,0.708217065,0.850026657,-0.068933087,0.646245711,ENSG00000112242,1,0,0,0,0,1,1,E2F3,0.8891387
ENSG00000112245,PTP4A1,2,7.9509,2.403283445,0,0,0,0,0,0,2.251381799,1.082323028,1.302435118,-0.086027182,1.103272604,-0.517436669,0.373507292,0.667144024,0.525034798,0.208853652,0.730358959,ENSG00000112245,1,1,0,0,0,1,1,PTP4A1,0.888627
ENSG00000112246,SIM1,4,36.198,-0.03081165,0,0,0,0,0,0,1.148933191,1.110063276,0.930039595,-0.086027182,-1.40331101,1.725873136,0.567722826,0.419288571,0.250889732,1.811682673,0.160627026,ENSG00000112246,1,0,0,0,0,0,0,SIM1,0.8317771
ENSG00000112249,ASCC3,55,121.31,0.510678211,1,0,0,0,0,0,0.217874356,-1.276873442,1.09983961,-0.697760003,0.610214681,-0.916436401,0.526647366,0.531672856,0.352865588,-0.777495992,0.481092306,ENSG00000112249,1,0,0,0,0,0,0,ASCC3,0.5524223
ENSG00000112282,MED23,27,74.376,2.324333297,1,0,0,1,0,0,-0.861674439,-1.038689936,1.177751105,-0.697760003,0.650581033,-1.259485807,0.742002484,0.256840826,0.628885888,0.054062033,0.276408216,ENSG00000112282,1,0,0,0,0,1,1,MED23,0.67237365
ENSG00000112290,WASF1,1,22.053,1.682177596,0,0,0,0,0,0,1.307938876,1.310622078,1.145129867,1.49528275,0.175593009,-0.036989944,0.995875201,0.717004036,0.664442987,-0.096222908,0.656341238,ENSG00000112290,1,0,0,0,0,0,0,WASF1,0.9007467
ENSG00000112294,ALDH5A1,14,23.361,-0.052651284,0,0,0,0,1,0,0.0,0.0,0.0,-0.697760003,0.228957392,-0.247937407,0.69727695,0.263013506,0.443660754,0.265911591,0.181848509,ENSG00000112294,1,0,0,0,0,0,0,ALDH5A1,0.45853275
ENSG00000112306,RPS12,0,7.0418,0.776152404,1,0,1,1,0,0,0.820330805,-0.43254958,1.08587672,-0.697760003,2.872080714,-0.869637505,0.72549901,0.730443662,0.58572023,0.277616318,0.787532874,ENSG00000112306,1,0,0,1,0,1,1,RPS12,0.90701157
ENSG00000112312,GMNN,3,9.3949,0.099678209,1,0,0,0,0,0,0.873161264,-1.445546903,0.23835394,1.241383627,0.426672379,-0.296226997,0.644929836,0.514002143,0.298396283,-1.335293239,0.48280185,ENSG00000112312,1,0,0,0,0,0,0,GMNN,0.59719616
ENSG00000112319,EYA4,10,37.698,0.67382315,0,0,0,0,0,0,1.757075691,1.128556774,1.132952095,-0.697760003,-0.718888912,0.803567243,0.334173814,0.315578486,0.408387053,1.16818205,0.15191341,ENSG00000112319,1,0,0,0,0,1,1,EYA4,0.7359301
ENSG00000112339,HBS1L,18,39.483,-0.55906596,0,0,0,0,0,0,0.228618025,-1.059096555,1.090675426,-0.086027182,1.030608778,-0.897373517,0.48130981,0.403678163,0.737909384,0.165060247,0.406552725,ENSG00000112339,1,1,0,0,0,1,1,HBS1L,0.48108447
ENSG00000112357,PEX7,19,19.678,-0.357251561,0,0,0,0,0,0,0.972317799,-0.805926938,1.005701259,-0.697760003,0.268763863,-0.593044681,0.839580961,0.232668244,0.589709239,0.039956504,0.191097207,ENSG00000112357,1,0,0,0,0,0,0,PEX7,0.29831636
ENSG00000112378,PERP,3,8.3586,-0.676535535,0,0,0,1,0,0,0.0,0.0,0.0,0.271811812,1.021332312,0.410200822,0.775131606,0.456176118,0.570085411,0.913346419,0.446235285,ENSG00000112378,1,0,0,0,0,0,0,PERP,0.47145295
ENSG00000112414,GPR126,19,59.594,0.067799388,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.184070422,0.540498433,0.450877348,0.365857166,0.116645834,0.647624978,0.191475503,ENSG00000112414,1,0,0,0,0,0,0,GPR126,0.66634995
ENSG00000112531,QKI,3,17.734,2.075878102,0,0,0,0,0,0,3.812209118,0.475863819,1.408681501,0.525702109,1.142123983,-0.56167178,0.777004371,1.129112598,0.645771117,0.16261762,1.102222047,ENSG00000112531,1,0,0,0,0,0,0,QKI,0.89509755
ENSG00000112559,MDFI,2,8.5785,-0.524799652,0,0,0,0,0,1,0.0,0.0,0.0,4.206387737,-0.262958812,0.069386864,0.88855967,0.397763649,0.590800204,1.317397168,0.353365566,ENSG00000112559,1,0,0,0,0,0,0,MDFI,0.59929013
ENSG00000112561,TFEB,3,20.633,0.764208447,0,1,0,0,0,1,0.0,0.0,0.0,-0.697760003,0.563063883,-0.709953947,0.602492668,0.73501186,0.778691834,0.51649096,1.024414787,ENSG00000112561,1,0,0,0,0,1,1,TFEB,0.8465555
ENSG00000112578,BYSL,10,21.04,-0.190799366,0,0,0,0,0,1,0.301163853,-0.855349218,0.076959825,3.42621872,0.163593981,-0.684873728,0.911134497,0.471187842,0.105189956,-1.24425002,0.469376,ENSG00000112578,1,0,0,1,0,1,1,BYSL,0.49624133
ENSG00000112592,TBP,7,21.236,2.099524659,1,0,0,0,0,0,0.0,0.0,0.0,0.883547281,0.750887631,-0.870892642,0.950556684,0.726029002,0.46612416,-1.207170666,0.739440456,ENSG00000112592,1,0,0,0,0,0,0,TBP,0.7369608
ENSG00000112640,PPP2R5D,2,35.876,2.16397376,0,0,0,0,0,0,-0.294031505,1.462077454,0.932410925,0.271811812,0.934934924,-1.113811441,0.795303701,0.469109457,0.13284223,-1.461306041,0.592983729,ENSG00000112640,1,0,0,0,0,0,0,PPP2R5D,0.92621607
ENSG00000112651,MRPL2,13,18.012,-0.840267561,1,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.88446875,-0.919059546,0.39192223,0.457847205,0.331982871,-1.320511319,0.601191356,ENSG00000112651,1,0,0,0,0,0,0,MRPL2,0.27532166
ENSG00000112655,PTK7,8,52.546,0.731585982,0,0,0,0,0,1,0.0,0.0,0.0,1.01959146,0.238914499,-0.247508776,1.115112696,0.40236001,0.268026162,0.386984255,0.451975247,ENSG00000112655,1,0,0,0,0,1,1,PTK7,0.8288278
ENSG00000112658,SRF,1,15.806,1.720279538,1,0,0,0,1,1,1.074298199,2.731432928,1.070772043,-0.697760003,0.700498304,-0.758549789,0.824756147,0.728363819,0.61516062,-0.625278781,0.782399553,ENSG00000112658,1,0,0,0,0,0,0,SRF,0.9200812
ENSG00000112685,EXOC2,25,59.191,0.898625265,1,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,0.786884713,-1.302901305,0.72549901,0.317732946,0.29424079,0.398453086,0.407462265,ENSG00000112685,1,0,0,1,0,1,1,EXOC2,0.59942114
ENSG00000112697,TMEM30A,7,17.085,0.113840051,0,0,0,0,0,0,1.213442176,-0.28715242,0.216220078,-0.086027182,1.503950093,-1.208999948,0.798873436,0.75978619,0.365842356,-1.285841432,0.783732269,ENSG00000112697,1,0,0,0,0,1,1,TMEM30A,0.6109722
ENSG00000112701,SENP6,7,61.258,-0.163284557,0,0,0,0,0,0,2.074335481,0.38371518,1.086270143,-0.697760003,1.211165046,-1.245597283,0.588339648,0.684825513,0.699156966,-1.387910982,0.61991479,ENSG00000112701,1,0,0,0,0,0,0,SENP6,0.86176157
ENSG00000112715,VEGFA,11,21.67,0.093083266,1,0,0,0,0,1,1.010776352,4.85977952,0.521975859,0.722641834,0.986158585,-0.397371287,0.9773628,0.834793822,0.735060384,0.737877015,0.996504838,ENSG00000112715,1,0,0,0,0,0,0,VEGFA,0.6071788
ENSG00000112739,PRPF4B,4,53.731,2.013379435,1,0,0,0,0,0,1.569896655,-0.528843314,0.950362794,-0.697760003,0.844640323,-0.978935206,0.174513139,0.741003559,0.515020134,-1.241779371,0.633181696,ENSG00000112739,1,0,0,1,0,1,1,PRPF4B,0.91388965
ENSG00000112742,TTK,15,49.87,-0.481198662,0,0,0,0,0,0,0.0,0.0,0.0,-0.697760003,-0.854896184,0.889742733,0.699513733,0.318308304,0.859990147,0.201446677,0.238736798,ENSG00000112742,1,0,0,1,0,1,1,TTK,0.64796066
ENSG00000112769,LAMA4,54,92.778,-0.466149666,1,0,0,0,0,1,0.0,0.0,0.0,-0.086027182,0.500236406,-0.167079214,0.939098645,0.503064664,-0.00037981,0.720619766,0.550960343,ENSG00000112769,1,1,0,0,0,1,1,LAMA4,0.42256814
ENSG00000112837,TBX18,1,24.565,-0.339586767,1,1,0,0,0,1,0.0,0.0,0.0,0.722641834,-0.637124269,0.175142365,0.624225844,0.421499923,0.570782354,1.57754681,0.20301187,ENSG00000112837,1,0,0,0,0,0,0,TBX18,0.8920616
ENSG00000112851,ERBB2IP,12,68.135,0.097936518,0,0,0,0,0,0,2.986042729,2.139959829,0.97410227,-0.697760003,0.853598426,-1.025774453,0.585453234,0.836178003,0.75508787,-0.132656033,0.735984225,ENSG00000112851,1,0,0,0,0,0,0,ERBB2IP,0.8217369
ENSG00000112855,HARS2,12,26.428,-0.091601241,0,0,0,0,0,0,-0.432578068,-0.440839769,0.494513048,-0.697760003,0.876795082,-1.232753131,0.816297659,0.439793175,0.220833732,-1.405324309,0.522562734,ENSG00000112855,1,0,0,1,0,1,1,HARS2,0.51846683
ENSG00000112902,SEMA5A,20,60.109,0.028236251,0,0,1,1,1,0,0.0,0.0,0.0,-0.697760003,0.002743344,-0.513210408,0.664697728,0.591817277,0.813624439,0.699637886,0.61567458,ENSG00000112902,1,0,0,0,0,0,0,SEMA5A,0.6644466
